"OrderId","Symbol","TimeOpen","TimeClose","Type","ExitType","OrderId.1","LOTsize","OpenPrice","SLprice","TPprice","ClosePrice","Profit_Perc","OrderProfit","Account_Balance","Drawdown","Spread","Commission","HighestHigh","LowestLow","Profit_Per_Pip","Bars_In_Market","Max_Profit","Max_Loss","Performance_In_Product","Performance_In_Product_Only_Negative","Distance_ML","Distance_MP"
835,"AAPL","2013.06.19 09:45","2013.06.19 12:30","SELL","CLOSE",835,5000,422.34,423.15,418.28,420.24,0.0121473852666441,10500,874883.55,1,0.02,50,422.56,418.74,1,12,2.08,0.54,1.01214738526664,0,0.583333333333329,0
836,"AAPL","2013.06.20 09:45","2013.06.20 10:00","SELL","STOPLOSS",836,5000,414.77,416.41,406.59,416.41,-0.00937321162408544,-8200,866633.55,0.99,0.02,50,416.41,414.38,1,2,0.22,2,0.990626788375915,1.99062678837591,0,1
837,"AAPL","2013.06.21 10:15","2013.06.21 12:30","SELL","CLOSE",837,5000,405.93,407.85,396.35,402.8,0.0180594242759393,15650,882233.55,1,0.02,50,406.59,400.68,1,10,3.03,0.69,1.01805942427594,0,0.596190476190486,0
838,"AAPL","2013.06.24 11:30","2013.06.24 12:30","SELL","CLOSE / STOPLOSS",838,5000,391.22,393.69,378.88,393.69,-0.00861498720986087,-7600,874583.55,0.99,0.02,50,393.61,391.21,1,5,0,1.94,0.991385012790139,1.99138501279014,0,1.03347280334727
839,"AAPL","2013.06.25 10:30","2013.06.25 10:45","SELL","STOPLOSS",839,5000,391.72,394,380.34,394,-0.0130355204783161,-11400,863133.55,0.98,0.02,50,394,391.59,1,2,0.07,2,0.986964479521684,1.98696447952168,0,1
840,"AAPL","2013.06.26 10:00","2013.06.26 12:30","SELL","CLOSE",840,5000,392.96,394.57,384.89,389.96,0.0173795456998336,15000,878083.55,1,0.02,50,394.44,389.07,1,11,2.25,1.84,1.01737954569983,0,0.771208226221082,0
841,"AAPL","2013.06.27 11:45","2013.06.27 12:30","SELL","CLOSE",841,5000,389,390.92,379.42,389.4,-0.00227781728841658,-2000,876033.55,1,0.02,50,390.16,388.81,1,4,0.11,1.21,0.997722182711583,1.99772218271158,0,0.34482758620687
842,"AAPL","2013.06.28 09:45","2013.06.28 10:45","SELL","STOPLOSS",842,5000,384.09,385.39,377.61,385.39,-0.00742023066529018,-6500,869483.55,0.99,0.02,50,385.39,382.46,1,5,0.93,2,0.99257976933471,1.99257976933471,0,1
843,"AAPL","2013.07.02 10:00","2013.07.02 12:30","BUY","CLOSE",843,5000,409.74,407.87,418.97,411.2,0.0083962713424155,7300,876733.55,1,0.02,50,413.95,409.18,1,11,2.42,0.6,1.00839627134242,0,0,0.346793349168643
844,"AAPL","2013.07.08 10:15","2013.07.08 12:30","SELL","CLOSE",844,5000,406.81,408.26,399.58,405.95,0.00490484850548412,4300,880983.55,1,0.02,50,407.62,403.18,1,10,2.07,1.12,1.00490484850548,0,0.236914600550968,0
845,"AAPL","2013.07.09 10:15","2013.07.09 12:30","BUY","CLOSE",845,5000,408.64,406.87,417.35,411.74,0.0175949706989813,15500,896433.55,1,0.02,50,412.69,406.86,1,10,2.3,2.01,1.01759497069898,0,0,0.765432098765436
846,"AAPL","2013.07.11 10:15","2013.07.11 12:30","BUY","CLOSE",846,5000,415.32,413.92,422.2,419.07,0.0209173851974407,18750,915133.55,1,0.02,50,419.42,414.64,1,10,2.29,0.97,1.02091738519744,0,0,0.914634146341458
847,"AAPL","2013.07.12 10:00","2013.07.12 11:15","BUY","STOPLOSS",847,5000,420.32,419.25,425.57,419.25,-0.00584646068656769,-5350,909733.55,0.99,0.02,50,421.96,419.25,1,6,0.9,2,0.994153539313432,1.99415353931343,1,0
848,"AAPL","2013.07.15 10:00","2013.07.15 12:30","BUY","CLOSE",848,5000,420.43,419.36,425.64,421.53,0.00604605854420437,5500,915183.55,1,0.02,50,423.6,419.58,1,11,1.74,1.59,1.0060460585442,0,0,0.34700315457412
849,"AAPL","2013.07.16 09:45","2013.07.16 12:00","SELL","STOPLOSS",849,5000,419.64,420.85,413.6,420.85,-0.00661105693261932,-6050,909083.55,0.99,0.02,50,420.85,417.58,1,10,1.13,2,0.993388943067381,1.99338894306738,0,1
850,"AAPL","2013.07.17 10:00","2013.07.17 10:45","BUY","STOPLOSS",850,5000,423.14,421.98,428.83,421.98,-0.00638040257149997,-5800,903233.55,0.99,0.02,50,424.34,421.98,1,4,0.66,2,0.9936195974285,1.9936195974285,1,0
851,"AAPL","2013.07.18 09:45","2013.07.18 10:00","BUY","STOPLOSS",851,5000,426.14,425.14,431.03,425.14,-0.00553597328029265,-5000,898183.55,0.98,0.02,50,426.42,425.14,1,2,0.16,2,0.994464026719707,1.99446402671971,1,0
852,"AAPL","2013.07.19 09:45","2013.07.19 12:30","SELL","CLOSE",852,5000,421.37,422.5,415.71,418.87,0.0139177519868838,12500,910633.55,1,0.02,50,422.14,417.79,1,12,1.99,1.36,1.01391775198688,0,0.698324022346372,0
853,"AAPL","2013.07.23 09:45","2013.07.23 12:30","SELL","CLOSE",853,5000,415.94,416.88,411.22,414.99,0.00521643510911196,4750,915333.55,1,0.02,50,417.09,413.93,1,12,1.1,2.45,1.00521643510911,0,0.472636815920394,0
854,"AAPL","2013.07.26 09:45","2013.07.26 10:00","SELL","STOPLOSS",854,5000,428.75,430.04,422.28,430.04,-0.00704699652910834,-6450,908833.55,0.99,0.02,50,430.04,428.17,1,2,0.32,2,0.992953003470892,1.99295300347089,0,1
855,"AAPL","2013.07.29 09:45","2013.07.29 12:30","BUY","CLOSE",855,5000,439.17,437.91,445.36,439.18,0.0000550186015142451,50,908833.55,1,0.02,50,440.6,438.1,1,12,0.79,1.7,1.00005501860151,0,0,0.00699300699304007
856,"AAPL","2013.07.30 10:00","2013.07.30 12:30","BUY","CLOSE",856,5000,443.45,442.22,449.46,447.14,0.0203018639586945,18450,927233.55,1,0.02,50,448.82,442.96,1,11,2.95,0.8,1.02030186395869,0,0,0.687150837988826
857,"AAPL","2013.07.31 10:30","2013.07.31 12:30","SELL","CLOSE",857,5000,443.68,445.29,435.65,443.81,-0.000701047813024713,-650,926533.55,1,0.02,50,444.96,441.25,1,9,1.31,1.59,0.999298952186975,1.99929895218698,0,0.101562499999999
858,"AAPL","2013.08.01 10:15","2013.08.01 12:30","BUY","CLOSE",858,5000,446.73,445.05,455.03,447.27,0.00291424494261117,2700,929183.55,1,0.02,50,448.14,446.22,1,10,0.76,0.61,1.00291424494261,0,0,0.382978723404263
859,"AAPL","2013.08.02 09:45","2013.08.02 11:00","BUY","STOPLOSS",859,5000,450,449.05,454.63,449.05,-0.00511228983174683,-4750,924383.55,0.99,0.02,50,450.64,449.05,1,6,0.34,2,0.994887710168253,1.99488771016825,1,0
860,"AAPL","2013.08.05 10:00","2013.08.05 12:30","BUY","CLOSE",860,5000,456.91,455.51,463.78,459.26,0.0127118614270787,11750,936083.55,1,0.02,50,460.85,456.46,1,11,2.13,0.64,1.01271186142708,0,0,0.596446700507612
861,"AAPL","2013.08.07 10:30","2013.08.07 12:30","SELL","CLOSE",861,5000,454.52,456.23,445.97,453.99,0.0028310951033752,2650,938683.55,1,0.02,50,455.78,453.78,1,9,0.4,1.47,1.00283109510338,0,0.71621621621617,0
862,"AAPL","2013.08.08 10:30","2013.08.08 11:30","SELL","STOPLOSS",862,5000,454.46,455.91,447.2,455.91,-0.00772399409759006,-7250,931383.55,0.99,0.02,50,455.91,452.58,1,5,1,2,0.99227600590241,1.99227600590241,0,1
863,"AAPL","2013.08.09 09:45","2013.08.09 12:30","SELL","CLOSE",863,5000,453.31,454.3,448.38,450.67,0.014173225049178,13200,944533.55,1,0.02,50,454.94,449.02,1,12,2.3,3.29,1.01417322504918,0,0.615384615384623,0
864,"AAPL","2013.08.12 10:00","2013.08.12 12:30","BUY","CLOSE",864,5000,456.34,454.91,463.35,459.56,0.017046353004242,16100,960583.55,1,0.02,50,461.95,455.93,1,11,2.97,0.57,1.01704635300424,0,0,0.573975044563283
865,"AAPL","2013.08.13 09:45","2013.08.13 10:00","BUY","STOPLOSS",865,5000,466.55,464.78,475.27,464.78,-0.00921362923762492,-8850,951683.55,0.99,0.02,50,467.79,464.78,1,2,0.65,2,0.990786370762375,1.99078637076237,1,0
866,"AAPL","2013.08.14 12:15","2013.08.14 12:30","BUY","CLOSE",866,5000,496.76,493.07,515.11,497.11,0.00183894315201494,1750,953383.55,1,0.02,50,497.92,495.23,1,2,0.61,0.83,1.00183894315201,0,0,0.301724137931048
867,"AAPL","2013.08.15 12:00","2013.08.15 12:30","BUY","CLOSE",867,5000,494.56,492.04,507.04,495.33,0.0040384606206294,3850,957183.55,1,0.02,50,495.76,493.92,1,3,0.63,0.51,1.00403846062063,0,0,0.641666666666658
868,"AAPL","2013.08.16 10:00","2013.08.16 12:30","BUY","CLOSE",868,5000,495,492.95,505.12,495.49,0.00255972638301105,2450,959583.55,1,0.02,50,497.04,494.2,1,11,1.07,0.78,1.00255972638301,0,0,0.240196078431375
869,"AAPL","2013.08.19 09:45","2013.08.19 12:30","BUY","CLOSE",869,5000,503.02,501.63,509.83,506.29,0.0170395292587735,16350,975883.55,1,0.02,50,507.72,501.85,1,12,2.45,1.68,1.01703952925877,0,0,0.695744680851065
870,"AAPL","2013.08.20 10:15","2013.08.20 10:30","SELL","STOPLOSS",870,5000,495.71,498.08,483.88,498.08,-0.0121434644258743,-11850,963983.55,0.99,0.02,50,498.08,494.95,1,2,0.39,2,0.987856535574126,1.98785653557413,0,1
871,"AAPL","2013.08.22 10:00","2013.08.22 10:15","SELL","CLOSE",871,5000,496.14,497.8,487.85,496.48,-0.00176360704531953,-1700,962233.55,0.99,0.02,50,497.04,495.02,1,2,0.58,1.08,0.99823639295468,1.99823639295468,0,0.377777777777736
872,"AAPL","2013.08.26 09:45","2013.08.26 10:00","BUY","STOPLOSS",872,5000,499.27,498.26,504.2,498.26,-0.00524847883753554,-5050,957133.55,0.98,0.02,50,499.95,498.26,1,2,0.35,2,0.994751521162464,1.99475152116246,1,0
873,"AAPL","2013.08.29 10:00","2013.08.29 12:30","BUY","CLOSE",873,5000,490.19,488.25,499.79,489.18,-0.00527644634577606,-5050,952033.55,0.98,0.02,50,490.68,488.3,1,11,0.26,1.95,0.994723553654224,1.99472355365422,0.534391534391533,0
874,"AAPL","2013.08.30 09:45","2013.08.30 12:30","SELL","CLOSE",874,5000,484.84,485.99,479.11,482.41,0.012762825576135,12150,964133.55,1,0.02,50,486.09,480.79,1,12,2.13,2.17,1.01276282557613,0,0.600000000000008,0
875,"AAPL","2013.09.06 10:15","2013.09.06 10:30","SELL","STOPLOSS",875,5000,487.33,488.65,480.72,488.65,-0.00684587969579997,-6600,957483.55,0.99,0.02,50,488.65,486.77,1,2,0.29,2,0.9931541203042,1.9931541203042,0,1
876,"AAPL","2013.09.13 09:45","2013.09.13 12:30","SELL","CLOSE",876,5000,463.2,464.81,455.17,462.38,0.00428228152230492,4100,961533.55,1,0.02,50,464.39,460.97,1,12,1.16,1.48,1.0042822815223,0,0.367713004484308,0
877,"AAPL","2013.09.16 09:45","2013.09.16 12:30","SELL","CLOSE",877,5000,451.65,453.1,444.42,449.06,0.0134687691744695,12950,974433.55,1,0.02,50,452.58,446.87,1,12,2.49,1.28,1.01346876917447,0,0.541841004184098,0
878,"AAPL","2013.09.24 09:45","2013.09.24 10:00","BUY","STOPLOSS",878,5000,487.9,485.59,499.34,485.59,-0.0118536483913338,-11550,962833.55,0.99,0.02,50,488.41,485.59,1,2,0.26,2,0.988146351608666,1.98814635160867,1,0
879,"AAPL","2013.09.27 10:00","2013.09.27 10:15","SELL","STOPLOSS",879,5000,476.89,478.02,471.22,478.02,-0.00586840105442166,-5650,957133.55,0.98,0.02,50,478.02,476.26,1,2,0.33,2,0.994131598945578,1.99413159894558,0,1
880,"AAPL","2013.10.01 10:30","2013.10.01 12:30","BUY","CLOSE",880,5000,477.51,475.85,485.68,482.92,0.0282629452778698,27050,984133.55,1,0.02,50,483.18,477.49,1,9,2.96,0.02,1.02826294527787,0,0,0.954144620811289
881,"AAPL","2013.10.02 11:00","2013.10.02 12:30","BUY","CLOSE",881,5000,484.4,482.45,494.01,485.03,0.00320094772440815,3150,987233.55,1,0.02,50,486.03,483.81,1,7,0.83,0.61,1.00320094772441,0,0,0.386503067484661
882,"AAPL","2013.10.03 10:30","2013.10.03 12:30","SELL","CLOSE",882,5000,479.09,480.58,471.66,477.48,0.00815451189396321,8050,995233.55,1,0.02,50,480.3,475.1,1,9,2.02,1.62,1.00815451189396,0,0.403508771929833,0
883,"AAPL","2013.10.04 09:45","2013.10.04 12:30","SELL","CLOSE",883,5000,475.55,477.15,467.57,475.15,0.00200967952092856,2000,997183.55,1,0.02,50,476.95,472.99,1,12,1.29,1.75,1.00200967952093,0,0.156250000000013,0
884,"AAPL","2013.10.07 09:45","2013.10.07 12:30","BUY","CLOSE",884,5000,482.99,481.49,490.36,485.77,0.0139399581931623,13900,1011033.55,1,0.02,50,486.87,482.69,1,12,1.95,0.4,1.01393995819316,0,0,0.716494845360819
885,"AAPL","2013.10.08 11:15","2013.10.08 12:30","SELL","CLOSE",885,5000,479.31,481.1,470.34,476.22,0.0152821477659055,15450,1026433.55,1,0.02,50,479.66,475.59,1,6,1.84,0.39,1.01528214776591,0,0.830645161290325,0
886,"AAPL","2013.10.09 11:30","2013.10.09 11:45","SELL","STOPLOSS",886,5000,473.7,475.53,464.56,475.53,-0.00891479603311995,-9150,1017233.55,0.99,0.02,50,475.53,473.29,1,2,0.2,2,0.99108520396688,1.99108520396688,0,1
887,"AAPL","2013.10.10 10:30","2013.10.10 12:30","BUY","CLOSE",887,5000,484.69,482.76,494.22,486.14,0.0071275238377575,7250,1024433.55,1,0.02,50,486.61,483.8,1,9,0.94,0.92,1.00712752383776,0,0,0.755208333333321
888,"AAPL","2013.10.11 12:15","2013.10.11 12:30","BUY","CLOSE",888,5000,485.24,483.77,492.46,485.04,-0.000976196855172029,-1000,1023383.55,1,0.02,50,485.53,484.58,1,2,0.14,0.9,0.999023803144828,1.99902380314483,0.303030303030274,0
889,"AAPL","2013.10.14 10:00","2013.10.14 10:15","BUY","STOPLOSS",889,5000,490.98,489.6,497.77,489.6,-0.0067426695821704,-6900,1016433.55,0.99,0.02,50,491.45,489.6,1,2,0.23,2,0.99325733041783,1.99325733041783,1,0
890,"AAPL","2013.10.15 10:15","2013.10.15 12:30","BUY","CLOSE",890,5000,493.03,491.67,499.73,494.31,0.0062968354810542,6400,1022783.55,1,0.02,50,495.82,491.97,1,10,1.37,1.56,1.00629683548105,0,0,0.458781362007176
891,"AAPL","2013.10.17 09:45","2013.10.17 10:00","BUY","STOPLOSS",891,5000,497.29,496.3,502.1,496.3,-0.00483997029333749,-4950,1017783.55,1,0.02,50,497.45,496.3,1,2,0.08,2,0.995160029706663,1.99516002970666,1,0
892,"AAPL","2013.10.18 09:45","2013.10.18 12:30","BUY","CLOSE",892,5000,501.19,500.35,505.26,502.32,0.00555155128766249,5650,1023383.55,1,0.02,50,503.29,500.56,1,12,1.03,1.5,1.00555155128766,0,0,0.53809523809523
893,"AAPL","2013.10.21 09:45","2013.10.21 11:45","BUY","TAKEPROFIT",893,5000,511.08,509.74,517.66,517.66,0.0321498303265821,32900,1056233.55,1,0.02,50,517.66,510.96,1,9,3.21,0.18,1.03214983032658,0,0,1
894,"AAPL","2013.10.22 11:00","2013.10.22 12:30","SELL","CLOSE",894,5000,511.48,515.07,493.52,512.89,-0.00667497614406087,-7050,1049133.55,0.99,0.02,50,514.51,507.58,1,7,1.85,1.69,0.993325023855939,1.99332502385594,0,0.465346534653459
895,"AAPL","2013.10.23 10:15","2013.10.23 12:30","BUY","CLOSE",895,5000,516.79,513.13,534.95,516.66,-0.000619588401705506,-650,1048433.55,0.99,0.02,50,517.86,514.94,1,10,0.51,1.01,0.999380411598294,1.99938041159829,0.0702702702702713,0
896,"AAPL","2013.10.24 10:45","2013.10.24 12:30","BUY","CLOSE",896,5000,520.04,518.39,528.16,524.66,0.0220339206962941,23100,1071483.55,1,0.02,50,525.46,519.89,1,8,2.58,0.18,1.02203392069629,0,0,0.852398523985229
897,"AAPL","2013.10.29 11:00","2013.10.29 12:30","SELL","CLOSE",897,5000,518.96,521.96,503.97,521.05,-0.00975328801305431,-10450,1060983.55,0.99,0.02,50,521.32,514.75,1,7,1.96,1.57,0.990246711986946,1.99024671198695,0,0.885593220338943
898,"AAPL","2013.10.31 11:15","2013.10.31 12:30","BUY","CLOSE",898,5000,520.04,517.75,531.37,519.49,-0.00259205677867358,-2750,1058183.55,0.99,0.02,50,521.31,518.49,1,6,0.6,1.35,0.997407943221326,1.99740794322133,0.3548387096774,0
899,"AAPL","2013.11.01 10:30","2013.11.01 10:45","SELL","STOPLOSS",899,5000,515.95,517.28,509.32,517.28,-0.00628465093087671,-6650,1051483.55,0.98,0.02,50,517.28,515.73,1,2,0.1,2,0.993715349069123,1.99371534906912,0,1
900,"AAPL","2013.11.04 10:15","2013.11.04 11:30","BUY","STOPLOSS",900,5000,517.91,516.19,526.38,516.19,-0.00817930909661313,-8600,1042833.55,0.97,0.02,50,518.94,516.19,1,6,0.49,2,0.991820690903387,1.99182069090339,1,0
901,"AAPL","2013.11.05 09:45","2013.11.05 10:00","BUY","STOPLOSS",901,5000,520.57,519.1,527.79,519.1,-0.00704844260345239,-7350,1035433.55,0.97,0.02,50,520.8,519.1,1,2,0.11,2,0.992951557396548,1.99295155739655,1,0
902,"AAPL","2013.11.07 09:45","2013.11.07 10:00","BUY","STOPLOSS",902,5000,519.75,518.56,525.58,518.56,-0.00574666267394341,-5950,1029433.55,0.96,0.02,50,520.08,518.56,1,2,0.16,2,0.994253337326057,1.99425333732606,1,0
903,"AAPL","2013.11.08 11:30","2013.11.08 12:30","BUY","CLOSE",903,5000,516.39,514.73,524.58,516.5,0.000534300358695283,550,1029933.55,1,0.02,50,516.76,515.7,1,5,0.18,0.83,1.0005343003587,0,0,0.297297297297331
904,"AAPL","2013.11.11 10:15","2013.11.11 11:30","SELL","STOPLOSS",904,5000,513.54,514.73,507.61,514.73,-0.00577735220647035,-5950,1023933.55,0.99,0.02,50,514.73,511.35,1,6,1.06,2,0.99422264779353,1.99422264779353,0,1
905,"AAPL","2013.11.12 10:15","2013.11.12 12:30","BUY","CLOSE",905,5000,517.36,515.75,525.27,518.77,0.00688554865443414,7050,1030933.55,1,0.02,50,520.8,516.9,1,10,1.68,0.57,1.00688554865443,0,0,0.40988372093023
906,"AAPL","2013.11.13 09:45","2013.11.13 10:00","SELL","STOPLOSS",906,5000,514.18,515.52,507.48,515.52,-0.00649927918628623,-6700,1024183.55,0.99,0.02,50,515.52,513.92,1,2,0.13,2,0.993500720813714,1.99350072081371,0,1
907,"AAPL","2013.11.14 09:45","2013.11.14 12:30","BUY","CLOSE",907,5000,521.54,520.31,527.59,523.95,0.0117660435985132,12050,1036183.55,1,0.02,50,525.03,520.52,1,12,1.7,1.66,1.01176604359851,0,0,0.690544412607471
908,"AAPL","2013.11.15 11:00","2013.11.15 12:30","SELL","CLOSE",908,5000,522.8,524.06,516.51,522.39,0.0019785094305651,2050,1038183.55,1,0.02,50,523.73,521.75,1,7,0.51,1.48,1.00197850943057,0,0.390476190476177,0
909,"AAPL","2013.11.18 10:00","2013.11.18 11:00","SELL","STOPLOSS",909,5000,519.59,520.58,514.63,520.58,-0.00476817264984819,-4950,1033183.55,1,0.02,50,520.58,518.95,1,5,0.31,2,0.995231827350152,1.99523182735015,0,1
910,"AAPL","2013.11.19 11:30","2013.11.19 12:00","SELL","STOPLOSS",910,5000,516.83,518.56,508.2,518.56,-0.00837258648700279,-8650,1024483.55,0.99,0.02,50,518.56,516.22,1,3,0.3,2,0.991627413512997,1.991627413513,0,1
911,"AAPL","2013.11.20 10:00","2013.11.20 10:15","SELL","STOPLOSS",911,5000,514.96,516.1,509.26,516.1,-0.00556405049405084,-5700,1018733.55,0.98,0.02,50,516.1,514.19,1,2,0.38,2,0.994435949505949,1.99443594950595,0,1
912,"AAPL","2013.11.25 09:45","2013.11.25 10:00","BUY","STOPLOSS",912,5000,521.75,520.9,525.86,520.9,-0.00417205127146691,-4250,1014433.55,0.98,0.02,50,521.97,520.9,1,2,0.11,2,0.995827948728533,1.99582794872853,1,0
913,"AAPL","2013.11.26 10:00","2013.11.26 12:15","BUY","TAKEPROFIT",913,5000,523.67,522.61,528.86,528.86,0.0255820394563766,25950,1040333.55,1,0.02,50,528.86,523.17,1,10,2.56,0.94,1.02558203945638,0,0,1
914,"AAPL","2013.11.27 10:00","2013.11.27 12:30","BUY","CLOSE",914,5000,539.19,537.57,547.19,540.95,0.00845923210070976,8800,1049083.55,1,0.02,50,541.76,537.96,1,11,1.24,1.52,1.00845923210071,0,0,0.684824902723763
915,"AAPL","2013.12.04 10:45","2013.12.04 11:15","BUY","STOPLOSS",915,5000,564.81,562.74,575.04,562.74,-0.00986622401161463,-10350,1038683.55,0.99,0.02,50,565.8,562.74,1,3,0.47,2,0.990133775988385,1.99013377598839,1,0
916,"AAPL","2013.12.06 09:45","2013.12.06 12:30","SELL","CLOSE",916,5000,562.91,564.49,554.99,560.25,0.0128052863302937,13300,1051933.55,1,0.02,50,563.38,557.95,1,12,2.39,0.59,1.01280528633029,0,0.536290322580647,0
917,"AAPL","2013.12.09 11:15","2013.12.09 12:30","BUY","CLOSE",917,5000,564.21,562.44,572.95,565.69,0.00703499926393913,7400,1059283.55,1,0.02,50,566,563.75,1,6,0.85,0.52,1.00703499926394,0,0,0.826815642458128
918,"AAPL","2013.12.10 09:45","2013.12.10 10:30","SELL","STOPLOSS",918,5000,559.98,561.34,553.2,561.34,-0.00641973623286363,-6800,1052433.55,0.99,0.02,50,561.34,558,1,4,0.93,2,0.993580263767136,1.99358026376714,0,1
919,"AAPL","2013.12.11 09:45","2013.12.11 10:00","BUY","STOPLOSS",919,5000,566.27,564.91,572.93,564.91,-0.00646152251239573,-6800,1045583.55,0.99,0.02,50,566.45,564.91,1,2,0.09,2,0.993538477487604,1.9935384774876,1,0
920,"AAPL","2013.12.13 09:45","2013.12.13 12:30","SELL","CLOSE",920,5000,555.63,557.2,547.8,551.9,0.0178377824413187,18650,1064183.55,1,0.02,50,555.85,550.53,1,12,2.44,0.28,1.01783778244132,0,0.731372549019608,0
921,"AAPL","2013.12.16 10:00","2013.12.16 12:00","BUY","STOPLOSS",921,5000,557.97,556.76,563.91,556.76,-0.00568537661461765,-6050,1058083.55,0.99,0.02,50,559.15,556.76,1,9,0.55,2,0.994314623385382,1.99431462338538,1,0
922,"AAPL","2013.12.17 10:00","2013.12.17 10:15","SELL","STOPLOSS",922,5000,552.6,554.06,545.29,554.06,-0.00689959217266722,-7300,1050733.55,0.99,0.02,50,554.06,551.57,1,2,0.49,2,0.993100407827333,1.99310040782733,0,1
923,"AAPL","2013.12.20 10:00","2013.12.20 12:30","BUY","CLOSE",923,5000,545.68,544.3,552.44,546.58,0.00428292610082304,4500,1055183.55,1,0.02,50,548.33,544.83,1,11,1.26,1.23,1.00428292610082,0,0,0.339622641509457
924,"AAPL","2013.12.30 09:45","2013.12.30 12:30","SELL","CLOSE",924,5000,552.18,553.04,547.87,549.77,0.0114203552716141,12050,1067183.55,1,0.02,50,552.94,549.03,1,12,1.49,1.77,1.01142035527161,0,0.76507936507936,0
925,"AAPL","2014.01.03 10:00","2014.01.03 12:30","SELL","CLOSE",925,5000,545.09,546.29,539.11,540.65,0.0208033942893084,22200,1089333.55,1,0.02,50,545.46,540.59,1,11,2.11,0.62,1.02080339428931,0,0.986666666666679,0
926,"AAPL","2014.01.06 09:45","2014.01.06 10:00","SELL","STOPLOSS",926,5000,532.77,534.53,523.97,534.53,-0.00807870457604887,-8800,1080483.55,0.99,0.02,50,534.53,531.36,1,2,0.65,2,0.991921295423951,1.99192129542395,0,1
927,"AAPL","2014.01.07 11:45","2014.01.07 12:30","SELL","CLOSE",927,5000,537.65,539.56,528.08,537.56,0.000416499469125364,450,1080883.55,1,0.02,50,538.66,536.77,1,4,0.41,1.06,1.00041649946913,0,0.102272727272764,0
928,"AAPL","2014.01.08 10:00","2014.01.08 11:00","BUY","STOPLOSS",928,5000,540.75,539.19,548.41,539.19,-0.00721665236983027,-7800,1073033.55,0.99,0.02,50,542.31,539.19,1,5,0.72,2,0.99278334763017,1.99278334763017,1,0
929,"AAPL","2014.01.09 10:00","2014.01.09 10:15","BUY","STOPLOSS",929,5000,543.05,541.51,550.63,541.51,-0.00717625167692415,-7700,1065283.55,0.99,0.02,50,543.24,541.51,1,2,0.09,2,0.992823748323076,1.99282374832308,1,0
930,"AAPL","2014.01.10 10:15","2014.01.10 10:45","SELL","STOPLOSS",930,5000,528.9,530.85,519.14,530.85,-0.009152922380261,-9750,1055483.55,0.98,0.02,50,530.85,528.6,1,3,0.14,2,0.990847077619739,1.99084707761974,0,1
931,"AAPL","2014.01.13 10:15","2014.01.13 12:30","BUY","CLOSE",931,5000,536.39,534.91,543.66,537.44,0.00497425915634397,5250,1060683.55,1,0.02,50,539.27,535.08,1,10,1.36,1.77,1.00497425915634,0,0,0.364583333333358
932,"AAPL","2014.01.14 10:00","2014.01.14 12:30","BUY","CLOSE",932,5000,536.05,533.65,547.94,543.23,0.0338476941446921,35900,1096533.55,1,0.02,50,543.25,536.01,1,11,3.39,0.03,1.03384769414469,0,0,0.997222222222225
933,"AAPL","2014.01.17 09:45","2014.01.17 12:30","SELL","CLOSE",933,5000,546.43,547.71,540.02,545.21,0.00556323895602384,6100,1102583.55,1,0.02,50,546.95,544.94,1,12,0.68,0.81,1.00556323895602,0,0.818791946308724,0
934,"AAPL","2014.01.22 09:45","2014.01.22 12:30","BUY","CLOSE",934,5000,547.21,545.69,554.71,552.11,0.0222215460019328,24500,1127033.55,1,0.02,50,553.97,544.55,1,12,3.07,3.5,1.02222154600193,0,0,0.724852071005915
935,"AAPL","2014.01.23 10:30","2014.01.23 12:30","SELL","CLOSE",935,5000,543.18,544.88,534.67,544.31,-0.0050133828484008,-5650,1121333.55,0.99,0.02,50,544.71,541.57,1,9,0.71,1.8,0.994986617151599,1.9949866171516,0,0.738562091503223
936,"AAPL","2014.01.24 11:30","2014.01.24 11:45","SELL","STOPLOSS",936,5000,545.93,548.14,534.88,548.14,-0.0098547775894865,-11050,1110233.55,0.99,0.02,50,548.14,545.3,1,2,0.28,2,0.990145222410514,1.99014522241051,0,1
